name,subject,sender,message
spmsga151.txt,"^ * ^ * ^ lost 23 pound 4 week , ! ! !",N/A,"eat ! eat ! eat ! still lose weight ! joke ! need lose weight quick ? n't exercise ? here ' s answer ! eat much want ! introduce slender ( tm ) guaranteed weight loss life ! confident are ? . . . 30 day ' re completely satisfy system , send "" empty "" bottle back full refund ! system is effective , test subject typically lose 10 - 15 pound fat first month ! importantly , rebound effect common form weight loss has been eliminate . * no-fail slender ( tm ) burn , bind , block build system burn - stimulean ( tm ) - unique herbal thermogenic formulum allow store fat turn energy ( below ) . bind - slenderlean ( tm ) - unique state-of - the-art fiber-base product bind 40 gram ( 360 fat calorie ) dietary fat food ' ve eat , therefore throw excess fat calorie body waste rather store fat ( below ) . block - phase ' olean ( tm ) - 's back ! dr . marshall 's exclusive starch blocker ( tm ) formula approve re-release first 15 ! each tablet capacity block digestion absorption 100 gram 400 calorie starch ( below ) . build - aminolyze ( tm ) - product contain specific amino acid necessary body collagen . help maintain lean body mass build muscle tissue ; important while lose weight . burn fat , rather muscle , help maintain healthy lean body mass ratio * eat much want ! * energy level skyrocket ! * 100 % safe natural ! * result two week ! * 30 day money back guarantee - question ask ! * eat much want ! 's right , continue eat favorite high calorie food still lose weight ! mpossible until ! revolutionary slender ( tm ) system , enjoy favorite food steak , pork , egg dairy product still achieve goal . * 100 % safe natural ! slender ( tm ) system contain preservative , sugar , starch , salt , wheat , yeast , milk , soy derivative , artificial flavor color agent . * results two weeks ! 90 % our client experience incredible result immediate energy within first two week ! * money back guarantee ! 30 day try product . less completely satisfy , send "" empty "" bottle back full 100 % refund . 30 days try product wholesale price here two ( many ) : sharon h . , female , age 44 , real - estate agent , atlanta , ga . "" ' ve lose 23 pound four week 2 dress size husband lose 15 . skeptical another one those fad diet . however , after research experience product , revolutinalize weight loss . ask ' m tell n't believe , tell try . why ? 100 % money back guarantee ! "" stanley k . , male , age 41 , pittsburgh , pa . "" product amaze ! lose 15 pound first month , energy level high consistent throughout day . system easy ; ' ve never able lose weight ! ' m actually eat ! blow away . most incredible thing ' ve n't diet bite exception avoid excess starch . "" free , obligation information slender ( tm ) system , call toll free : 1-888 - 668-0615 due overwhelm response , busy signal . call 1-888 - 841-6242"
spmsgc52.txt,re : medical technology,N/A,"company : pdc innovative industry symbol : p d c d price : 8 ( $ 8 . 0 / share ) pdcid announce priority production proprietary hypo - sterile 2000 render medical contaminant harmless . analyst indicate "" almost limitless demand market place revolutionary stand-alone medical device "" . pdcid rate immediate "" strong buy "" . : http : / / quote . yahoo . com / q ? s = pdcid&d = v1"
spmsga134.txt,wante ! home product assembler !,N/A,home product assembler ! ! assemble product home & paid ! choose own hours ! own boss ! easy work ! excellent pay ! earn hundred dollar weekly ! here few example work choose : wooden product - $ 220 . 0 weekly ! hair accessory - $ 320 . 0 weekly ! holiday craft - $ 270 . 0 weekly ! bead accessory - $ 350 . 0 weekly ! . . . . . . . plus many . over 75 company choose ! why enjoy benefit freedom home assembly work ! call . . . . . toll free ( 24 hour record ) 1-800 - 600-0343 office extension # 2425 . usa publish co . p . o . box 8950 rocky mount nc 27804 name _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ address _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ city & state _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ q 04627caa
spmsga63.txt,dear website operator,N/A,"hi , help success . feel free call question . sincerely , jennifer power 904-441 - 8080 env associate never receive message again . * * * first ever offered ! * * * keep prospect pipeline - tm fill ! disappoint traditional market ? maybe 's consider ' business business ' direct e - mail . forget "" rich quick "" scheme $ 395 + software . forget "" 60 million "" address cd 's fill duplicate even invalid , "" generate "" address , hide many different file rarely add even million prospects still unqualify . over 90 % private personal address want invade unless duplicate filter software , mail many multiple , same message ! wonder call spam . respect privacy . prospect pipeline - tm start contact e-mail address each 100 , 0 unique commercial web site ( e . g . www . mysite . com ) free 5 day trial e - mail pump : software every business need - - keep pipeline prospects . maybe 's fill pipeline ? prospect pipeline most reasonable market / announcement tool ' ll ever $ 49 . 95 ( + s&h ) . continue receive fresh cd ( 100 , 0 commercial address ) each month thereafter , 20 % discount . even deliver automatically ! prospect pipeline - tm address contact address commercial web site ( 100 % ' . com ' ) . commercial domain ( . com ) business definition business love business . value qualify prospects much money waste ' re . extremely reasonable offer ! down business today . stop wait prospects . prospect pipeline - tm business business package include : 100 , 0 highly refine ( duplicate ) commercial contact e - mail address plain text file ready mail . free , fully functional , 5 day trial ' e - mail pump , ' latest direct mail software technology . start prospect immediately ! e - mail pump include build ' instant ' registration process vium internet . 's price reasonably $ 49 . 95 , decide register . further question place order phone , please hesitate call us : 904-441 - 8080 business hours monday - saturday 9 : 0 am - 9 : 0 pm . order fax postal mail , simply print order form below fax mail our office today . * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * accept us check fax , telephone postal mail . money order us dollars draw us canadian bank , accept postal mail . * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * - - - - - - - - - - - - - - - - - - - - - - - - - - - - - order form - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - env associate - voice telephone : 904-441 - 8080 business hours monday - saturday 9 : 0 am - 9 : 0 pm . complete form follow fax instruction bottom . order send us postal service 3 day priority mail global priority mail outside us . _ _ _ _ _ ye ! please send ' prospect pipeline - tm ' cd-rom 100 , 0 fresh , , commercial address free - 5 day trial e - mail pump $ 49 . 95 ( us dollar ) name _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ company name _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ address _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ address _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ city , state , zip _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ country _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ phone number ( s ) _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ fax number _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ e-mail address _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ 2nd e-mail address _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ * please select appropriate ship location check payable respective total . . . _ _ _ _ unite state , add $ 3 . 0 us postal priority mail total $ 52 . 95 ( us dollars ) . _ _ _ _ canada , add $ 6 . 95 global priority mail total $ 56 . 90 ( us dollars ) . _ _ _ _ outside us canada , add $ 12 . 0 global priority mail total $ 61 . 95 ( us dollars ) . - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - * * * 24 hour ordering fax * * * - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - 1 . print order form 2 . paste tape check here 3 . sure above form is complete 4 . fax 1-904 - 441-6481 ( 24 hour , 7 day week ) - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - need mail original check check - - fax . our bank software draft special check , exact information original . order ship fund clear . feel uncomfortable check - - fax check - - phone payment , send form check money order : env associate 171 east granada boulevard ormond beach , florida 32176 904-441 - 8080 voice 904-441 - 6481 fax * - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -"
spmsgc25.txt,final offer,rewasd@eastmail,
9-153msg1.txt,linguistic theory eastern european language ( clite1 ),szecsenyus@hang,
spmsgc56.txt,"tamus , yu ?",N/A,"bobby , is ? john , cousin . call email immedaitly . found company build , host our site free . call today . bobby ' m sorry recieve mistake ."
6-833msg1.txt,dislocation,aaa552@agora,
spmsgb116.txt,95 . 8 capital fm,N/A,"n't want receive e-mail ? click follow link remove address our mail list : http : / / capitalfm . com / unsubscribe + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - http : / / capitalfm . com - boyzone chat - chat boy direct stage wembley stadium ! - releases - best music . - fantasy record label - favourite band top . - truman show - win ticket preview ! - online music shop - favourite music doorstep . - sportstime - live action big game . + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - - boyzone - october 11 bring exclusive chat boyzone direct stage wembley stadium ! join us 5pm information closer date : http : / / capitalfm . com - releases - best music . 911 , tina arena , hinda hick , b * witch , fun lovin ' criminal many . check : http : / / capitalfm . com - fantasy record label - favourite band top . ' ve success music biz ? try hand return stun fantasy record label game win amaze prize : http : / / capitalfm . com - truman show - win ticket preview first street truman show ! jim carrey truman 's life stick soap opera . chance win , : http : / / capitalfm . com - shop - favourite music doorstep . our music shop down storm , n't check easy buy latest greatest music , n't hesitate ! everythe desktop next thing favourite music mailbox . ' re alway here help question . music buy experience : http : / / capitalfm . com - sportstime - live action big game . vote september player month - alan shearer 's favourite , maybe different ? is george graham right man spur - focus biggest transfer season far . england back euro 2000 trail , game against bulgarium luxembourg ' ll latest england camp . listen live commentary capital gold sport team arsenal face panathanaiko champion ' league ( sept 30 ) newcastle unite home premiership ( oct 4 ) . : http : / / capitalfm . com"
3-385msg3.txt,human subject,ga3662@siucvmb,
6-241msg3.txt,re : 6 . 199 ipa,N/A,"nice true democracy try reach agreement phonetic symbol , stemburger suggest . war too important matter leave general , choose standardize set symbol n't leave phonetician . international phonetic association alway recognize . fully conscious fact ipa symbol wide variety . 1989 kiel convention , first major revision almost 50 , great deal discussion remember our ' customer ' , one phonetician put . ( despite comment contrary participant discussion ) change since small change affect comparatively few user alphabet , largely belief important alphabet remain stable possible . stemburger organize kind referendum , luck . note suggest lsa appropriate body u . s . , although mention ashla ( american speech hear language association ) interest group officially adopt ipa . membership much larger lsa . asa ( acoustical society america ) another group many member interest phonetic symbol . the1989 ipa kiel convention open , include member organization mention stemburger , include lsa , ashla , asa , sil , none participant , course , speak officially organization . convention publicize paper language , paper morri halle ever co-author . really international collaboration . agree symbol difficult everyone same unit measure weight distance . response previous suggestion interest choice phonetic symbol join international phonetic association , receive inquiry . form journal international phonetic association ( member receive - - university library + + ) . really need send name address , plus check $ 25 # 13 sterl ( request charge access / mastercharge / visa / eurocard ) annual dues : secretariat , ipa linguistic phonetic univeristy leed leed , ls2 9jt , u . k . peter ladefoge"
spmsgb113.txt,95 . 8 capital fm,N/A,"n't want receive e-mail ? = 20 click follow link remove address our mail list : = 20 http : / / capitalfm . com / unsubscribe + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - http : / / capitalfm . com - fantasy record label - favourite band top . - london fashion week - chat star fashion world ! - sportstime - live action big game . - shop - favourite music doorstep . + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - - fantasy record label - favourite band top . ' ve success music biz ? sunday 27th try hand return stun = fantasy record label game win amaze prize : http : / / capitalfm . com - london fashion week - star fashion . britain 's premiere event fashion calendar begin friday 25th , = ' ll happen right screen . ' ll able chat model catherine hawley lorato designer giant worker = freedom , monday 28th september 7 . 30pm . want = ask advice host top industry star straight : http : / / capitalfm . com - sportstime - live action big game . saturday 's sheffield wednesday v arsenal champion move gear follow sluggish start season . . . 's september player month vote . . . plus preview , report goal action big soccer fixture : http : / / capitalfm . com - shop - favourite music doorstep . our music shop = down storm , n't check easy buy latest greatest music , n't hesitate ! everythe = desktop next thing favourite music mailbox . ' re alway here help question . = music buy experience : http : / / capitalfm . com + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - advertisement _ \ / _ = 20 / / o \ * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * = 20 cd | paradise . com nirvana ? cd paradise ! = 20 _ _ | _ cd 's * * 30 % discount * * = 20 - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - = 20 | kenickie # 9 . 79 | > release | saints saint # 11 . 99 | manic street = 20 | aqua aquarium # 12 . 74 | preacher = 20 | boyzone where belong # 12 . 74 | latest album _ \ / _ = 20 | mike oldfield tubular bell 3 # 12 . 74 | order / / o \ = 20 - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - today | = 20 cd paradise _ | _ _ = 20 * * * * http : / / www . cdparadise . com / hme / hmepge . asp ? shop = 3d2673 * * * * + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - + - = 20"
